"Label","2-aminoadipic acid","2-hydroxyglutaric acid","2-hydroxyvaleric acid","3-phosphoglycerate","5'-deoxy-5'-methylthioadenosine","adenine","alanine","alpha ketoglutaric acid","arachidonic acid","asparagine","benzylalcohol","beta-alanine","citric acid","citrulline","creatinine","cytidine-5-monophosphate NIST","dodecanol","fumaric acid","glucose","glucuronic acid","glutamic acid","glutamine","glyceric acid","glycerol","glycerol-alpha-phosphate","glycerol-beta-phosphate","glycolic acid","hydroxylamine","hypoxanthine","idonic acid NIST","inosine 5'-monophosphate","malate","maltose","methanolphosphate","N-acetyl-D-mannosamine","N-methylalanine","nicotinamide","oxalic acid","p-hydroquinone","phosphoethanolamine","phosphoric acid","proline","pseudo uridine","pyrazine 2,5-dihydroxy  NIST","serine","threonic acid","tocopherol beta NIST","trehalose","uracil","urea","uridine-5'-monophosphate","xanthine"
1,9.603606,12.901401,15.75173,10.968682,9.022026,9.799633,18.662165,7.876391,12.73669,13.610644,13.738233,11.408055,14.20289,11.66277,17.182511,14.090987,10.123137,14.29385,15.189791,9.272618,17.254388,16.951669,13.100917,16.614938,15.57798,10.442543,12.691201,15.364002,16.108445,7.977421,8.23813,15.067955,13.472522,13.190448,7.883846,15.247688,12.286397,17.157402,11.061189,17.023266,20.936843,17.892008,9.934985,13.915679,17.954908,13.218914,8.823092,11.728431,14.732373,18.192819,7.667638,7.381966
1,10.251745,12.009249,16.536036,11.336709,8.887658,10.808138,18.203587,9.337543,13.683099,14.846033,14.201715,12.070672,15.512457,11.445826,17.238688,11.257039,11.282358,12.588798,16.479738,9.197705,17.576587,15.993047,13.093787,17.133039,15.59517,9.889932,13.124525,16.184886,14.663962,8.492209,8.118478,13.699395,12.684246,12.397103,8.141562,14.515681,12.228576,16.987284,9.986587,16.344528,20.916683,16.470652,10.666782,12.839357,16.944326,14.238981,8.539321,10.672077,14.212088,18.885791,7.666782,8.666782
1,14.312922,14.017485,14.81292,14.825615,9.555695,10.650708,18.814414,10.554565,13.131787,14.567919,13.627937,12.410012,15.295071,11.127806,15.822716,14.217679,11.626192,14.091572,15.767861,9.160835,18.498599,16.832809,13.784845,16.843136,17.17258,10.746787,12.900248,15.668565,15.399279,8.493411,9.782917,14.913962,13.496354,14.135663,8.062571,13.91781,12.962667,16.933533,9.939926,16.608412,21.102542,16.850876,9.591374,13.541942,17.297816,13.41048,10.032062,12.305137,14.689743,16.77659,7.474427,10.829414
1,9.129839,12.484312,15.233943,10.900251,10.341203,12.180836,18.244847,8.011282,13.099334,14.486866,13.604708,12.017115,14.571686,11.310321,17.225894,14.456527,10.782894,13.311338,13.599442,8.848852,17.948384,15.467256,13.593041,17.078455,17.844392,12.560461,12.670023,15.300277,15.874952,8.354427,9.453612,13.831816,12.600413,14.982986,8.822449,15.16788,13.155374,17.748733,9.955099,18.062812,20.944917,17.513202,9.958568,15.655706,17.37151,14.197626,9.428822,11.438789,15.394427,17.873331,8.095599,7.436304
1,9.851485,12.737719,14.924748,12.038015,8.827404,10.584512,18.358388,8.33108,14.219721,13.772355,13.286186,11.899153,14.726704,11.85359,17.476429,14.027096,10.687255,13.471717,15.352611,9.014682,17.371316,15.638758,15.108404,17.662998,15.604107,10.30772,14.948953,15.218292,16.055537,8.483889,9.651395,14.038169,11.680945,14.29796,9.630262,14.405027,13.223525,18.019814,9.622051,18.540442,20.623778,16.882718,10.232048,13.090141,17.354951,14.423512,9.256655,9.695887,15.267093,19.230728,8.042021,9.009656
1,9.753096,12.546367,15.743363,12.794514,9.95256,10.700688,18.374735,8.104003,12.782351,13.915316,13.304979,12.165417,14.619758,12.061775,17.945952,15.398238,10.795881,12.679476,15.899804,9.063073,17.112255,15.873552,13.553888,17.598271,16.255135,10.676299,12.436235,15.133029,15.273788,7.949756,9.512088,13.106051,11.582115,14.195392,8.215595,14.955228,13.276168,17.041536,10.252471,18.73044,20.350917,17.306949,10.967886,12.942017,17.264685,13.966066,10.413773,9.487163,14.662718,20.000232,8.119057,8.780182
1,11.309008,12.132613,14.54734,12.225736,9.659498,11.096275,18.953039,9.457564,13.067165,14.835976,12.823142,12.353646,14.265806,12.923507,17.943538,15.511985,9.808738,13.832421,14.950092,8.805487,18.247246,14.763109,14.701599,17.090285,18.230983,12.130017,12.584676,14.595695,15.90073,5.63773,11.370791,14.820427,11.465137,13.942313,7.982866,14.519754,14.014061,17.554276,9.052158,18.639333,19.601842,17.234329,10.283924,15.121355,17.717476,15.175736,9.669068,10.653484,14.40296,17.979681,8.467196,9.044826
1,8.40771,11.921137,12.442439,12.124515,10.693739,12.195281,18.333478,7.479263,13.089693,14.856544,12.826849,11.627043,14.138684,11.704665,18.235816,15.585404,9.271581,13.56587,13.570997,8.052544,17.462033,14.790719,12.393311,16.225791,17.003371,10.776549,12.302322,14.201355,15.210911,8.183279,10.44988,13.536207,10.689346,15.409309,9.674814,15.819616,12.066648,17.097419,9.815086,17.34398,20.330025,17.355762,9.855984,16.035878,17.49361,12.869363,8.617824,9.018923,15.148206,18.21542,7.536294,8.044703
1,10.541676,12.646026,14.686446,9.997756,9.189818,10.599737,18.273722,12.244127,13.563395,15.728962,12.723355,12.640055,16.410503,11.457895,16.752406,14.102192,10.278962,12.905788,13.946268,10.352611,17.44721,16.111695,13.655058,16.546331,15.146933,9.418618,12.265775,14.439823,13.951752,8.631179,9.579083,13.56208,17.129538,13.617191,7.688225,14.640616,11.795519,16.353827,10.190499,16.250723,20.345147,16.912272,10.734722,13.071236,17.029176,12.711068,10.391037,15.409836,13.957614,18.832464,7.422101,9.714978
1,9.898955,12.675528,15.968853,11.095246,7.579944,11.75915,18.093532,7.505176,14.638729,13.7138,13.482822,11.851077,14.32454,12.093652,18.350575,11.364744,11.493136,13.590946,15.592131,8.675101,17.612317,15.781796,15.103269,17.558091,16.549353,11.088219,12.95551,15.562246,15.635473,7.712139,8.796078,14.075436,13.799015,13.426574,8.389379,14.725992,13.631057,16.831474,9.786638,17.638571,20.386543,16.814544,10.663974,13.256222,17.583327,15.873195,9.434403,12.084051,15.284756,19.418008,6.904784,9.476108
1,11.315113,11.401794,15.907788,11.812569,8.204061,11.245946,18.446226,9.079365,13.167859,13.753557,13.456214,12.234745,14.826206,12.255122,16.771581,11.592873,11.126186,12.841101,16.88653,8.972835,17.583673,16.445201,13.853511,18.138977,15.523057,10.58804,13.329532,15.477337,14.797327,6.138259,7.773626,13.543911,13.187018,13.213791,8.452472,14.323729,12.492993,17.104177,9.90944,17.508132,20.531696,17.349482,11.044508,13.065049,16.892355,14.5434,9.264791,11.865453,14.657947,18.536254,7.448599,8.226852
1,10.953805,13.582612,12.700302,11.649629,10.05411,11.006154,18.136675,10.235044,12.731733,12.827674,13.028506,11.811236,15.545621,11.260595,18.296684,15.117579,10.44276,13.828873,13.003767,8.735254,17.404391,14.508171,13.724744,16.375794,16.001027,10.558599,12.403058,14.970165,14.483352,8.210413,9.799051,14.494352,11.502218,14.32027,7.735254,14.264089,12.114848,18.559206,9.065345,16.904922,20.822376,17.226055,11.244061,14.13952,16.554029,14.31279,8.333795,9.311665,14.448086,19.639429,8.161757,8.030331
1,9.294705,13.173341,16.236117,10.190477,8.621869,10.544931,17.344586,8.829249,12.68327,15.032326,14.256356,12.52224,15.599979,10.301248,15.882897,12.850223,11.406141,12.467541,14.654068,9.241265,17.934961,15.884259,13.833769,17.548144,15.48417,10.600808,13.368213,16.536002,13.778569,8.68327,8.475277,12.927325,12.820546,13.224725,8.87675,15.346235,11.865756,18.022336,10.268232,14.89173,21.068859,16.438343,10.646059,12.148761,15.939391,15.417352,9.905662,11.281529,13.62078,19.209982,7.882579,9.062809
1,8.533466,10.965417,16.477308,10.655211,8.927942,10.302732,17.439241,10.323871,12.815374,15.603747,14.52636,11.982965,15.624394,10.604287,14.825947,12.342764,12.017434,12.948929,14.370965,9.139446,17.060623,15.374135,13.678733,17.416417,15.689334,10.533466,13.306056,16.922783,14.801548,8.027938,8.864439,13.878571,13.861958,13.067249,8.286672,15.072332,12.096333,17.829719,10.425154,16.114406,20.983872,16.350711,10.780916,12.72242,17.017586,14.804724,10.171868,12.114643,14.50743,18.705563,8.390508,10.256757
1,9.058083,13.418633,17.025946,11.746429,8.144888,10.7386,17.386863,9.246528,13.414544,15.426302,14.364551,12.356901,14.436219,11.360873,14.119994,9.917221,11.929499,12.658342,15.470629,9.266025,16.808044,15.903865,13.698356,18.055854,15.441587,9.801744,13.319777,16.809342,14.91481,8.350637,8.473121,12.806328,13.965719,12.340902,7.941674,15.226765,12.484088,17.47199,10.546702,15.61035,21.467312,16.454589,10.201674,12.185128,16.572071,13.951679,11.412085,12.127007,14.700037,18.24627,7.929499,8.668908
1,11.890958,11.773626,14.230405,12.318224,9.298754,10.812281,19.35793,8.035719,12.556369,14.815976,12.964467,11.371796,15.401205,11.978948,17.51187,15.613104,9.995436,13.45389,13.9394,8.227319,17.75099,16.495008,13.399581,16.236543,17.684861,11.119488,11.798176,14.710562,16.098513,8.085047,11.81989,14.386524,12.732939,14.472353,7.263478,15.705929,13.380157,17.465996,9.241891,18.317485,20.005481,17.745308,10.573214,14.049117,17.966307,14.237865,8.716403,11.315643,14.591553,18.815172,8.52413,8.447617
1,10.663438,14.231876,15.988818,12.241594,9.54444,10.907186,18.443398,10.459001,13.582452,13.996744,13.066834,12.657058,15.655779,12.243056,16.627679,12.909028,10.387689,13.223327,12.48249,8.943589,18.108504,15.578792,13.727126,16.892257,15.093673,11.05371,12.506414,15.106206,15.056691,8.821105,8.332021,13.963152,14.215471,14.271376,7.962635,14.935854,12.020866,17.511513,9.459839,17.996942,20.79446,18.159456,10.896083,12.77134,17.178355,13.819881,10.823711,12.501539,14.571928,18.691821,7.272212,9.272212
1,9.074283,11.970257,13.024715,12.127317,7.113983,8.758169,17.796611,9.644339,13.045261,13.096357,13.164733,11.398328,14.474748,11.134955,15.321931,10.569662,11.660657,13.504532,15.039202,8.444131,16.996207,15.864321,12.018123,16.859796,14.754207,8.955093,12.411803,15.562412,14.864666,7.482951,6.444131,14.391064,12.172052,12.828464,6.89159,14.225253,12.491701,17.12774,9.226921,15.433177,22.199145,17.295781,9.400864,11.746251,16.955659,13.033323,10.997045,10.291217,13.864513,17.874812,6.948174,7.424323
1,9.113948,11.429757,13.281327,10.257338,9.023381,11.016252,18.259052,8.590625,12.159036,14.181176,13.982681,12.005491,14.539947,11.035522,17.463777,11.834215,11.867422,12.916114,13.100287,8.904853,17.092137,16.080831,11.883183,16.560857,17.037881,11.123459,12.983987,16.26434,15.124406,8.252146,10.972719,13.742302,11.333885,13.324433,8.691257,15.686132,12.410852,17.592092,9.869118,17.313867,21.306111,17.401429,10.277924,15.120612,16.556277,13.288531,9.918028,8.5961,15.181347,17.986635,7.761159,9.91365
1,10.230437,13.737256,14.270844,11.486529,9.794171,12.098694,17.842884,8.639068,13.312668,14.223807,12.629134,12.253341,15.137494,11.29571,17.547019,15.768672,10.1561,13.716866,13.376167,8.658205,18.088565,13.076736,14.18025,16.349864,15.780455,10.741312,12.295201,14.665316,15.238252,9.150855,13.070798,14.620046,11.691095,14.716264,7.617502,14.265221,12.787307,17.896109,9.767984,18.781612,20.283213,17.330174,11.030773,15.110345,17.00105,15.66571,11.116676,9.707009,14.429312,19.090104,8.369167,7.710068
1,12.411554,13.382276,13.920496,13.023337,10.182772,12.34023,18.416369,8.291656,13.719586,13.83208,12.433166,11.33543,13.864686,11.285889,16.88573,14.530468,9.947333,13.971137,15.635606,9.632895,19.138028,14.129609,13.402922,16.94309,16.420711,10.443851,12.035894,14.508523,15.455654,8.351777,8.383326,14.97485,15.754151,13.156852,9.416548,15.1232,12.357746,16.280079,9.197865,18.372776,19.136611,16.902354,11.323595,12.900403,17.779393,13.293095,8.679582,14.039326,14.808474,18.739881,7.699,12.919565
1,11.459841,11.373355,15.639897,12.851289,9.091823,10.636759,17.829033,8.651443,13.593928,13.445957,13.341874,11.97629,14.33521,12.237926,16.180176,13.56186,10.783957,13.367809,15.550245,9.533529,17.520019,16.697925,14.031095,19.176495,15.033068,10.151147,13.039929,15.471363,15.48571,8.081016,8.803811,14.410855,12.398327,13.173098,8.020087,15.385484,12.850295,17.484597,9.313446,17.703915,21.249688,16.767872,10.178019,13.083218,17.425855,13.912002,10.436185,10.329515,14.767359,18.12956,7.760444,9.638602
1,13.329375,13.40817,14.750673,11.102103,10.440443,11.016565,18.499631,10.985189,13.552675,13.833783,12.901977,12.361695,15.617991,12.145325,16.287355,13.980011,10.533243,13.827794,15.0598,8.656447,18.208173,17.028922,13.630245,17.286443,15.904393,9.997035,12.080527,15.406452,15.238918,8.650745,11.286235,14.787193,13.453911,13.415124,8.162458,15.851758,13.323898,18.071214,9.3536,18.409318,20.146864,17.844209,9.872729,13.226872,17.505768,14.007879,9.132085,11.687414,14.837749,18.917019,8.285315,7.997035
1,11.473867,12.317098,14.396866,11.969581,9.887119,11.564912,18.511221,8.84635,12.496734,14.812325,11.723656,12.147732,13.88315,12.091082,16.907906,14.061553,10.727154,13.724031,14.117735,8.639192,18.518025,16.465535,15.595952,16.52054,16.884961,10.523272,12.626673,14.841546,15.732306,8.632813,10.107852,14.216931,11.854139,13.224243,5.672744,15.614264,13.551658,18.26903,9.40722,18.934008,20.463517,18.227005,10.247305,13.450255,17.708788,15.546895,10.84543,9.771865,16.034373,18.201636,8.040372,8.739576
1,10.239942,12.825169,13.398739,12.029313,10.07752,10.667201,17.77669,8.94391,13.214177,13.510283,13.785439,11.698654,13.830831,12.265061,15.875476,12.170186,11.57668,12.957457,15.058228,9.176819,17.203317,16.587494,14.233892,16.775589,15.850574,10.036169,12.906237,16.125294,15.776357,8.235184,8.21599,13.916677,12.577934,13.433775,8.136556,14.997115,12.835424,17.118554,9.571026,18.14943,21.371292,16.682485,9.447554,12.410747,17.292651,13.854297,10.004825,11.458484,15.688536,17.056922,7.932197,9.402989
1,11.344136,11.664799,15.617506,11.022735,8.579023,9.739362,17.538497,9.167167,13.467,13.410571,13.761368,12.082507,15.224455,11.220967,13.86467,8.80005,11.353941,13.376964,16.900324,9.758471,17.018985,16.360383,14.421186,17.553381,15.427211,9.2445,13.997155,16.071937,13.804398,8.095506,7.247509,13.481448,13.623128,11.513671,8.334972,15.628331,12.457612,16.784258,11.925111,17.444869,21.151972,16.425655,11.069389,12.8605,16.477369,15.741531,10.316466,12.35673,12.826951,19.270223,7.362986,8.844444
1,9.458681,14.044664,15.493807,11.967732,9.225816,10.236969,17.248516,8.458681,13.334573,13.055392,13.716745,11.18691,14.422679,11.083025,16.638572,9.512121,11.543901,13.727376,15.546624,8.822461,16.597113,15.594405,14.447152,17.63768,16.407666,10.450492,13.774335,16.351599,15.28319,8.129932,7.628001,14.344274,11.491647,12.505219,8.248037,15.244883,12.972506,17.079738,11.622545,17.29416,20.978827,17.217772,10.890632,12.60359,16.554327,14.280064,13.618591,9.855916,14.053703,18.356675,7.254323,9.251183
1,8.964853,12.121453,14.292429,13.330963,11.093253,11.693355,18.247052,6.454097,12.85671,14.690208,12.941773,11.736789,13.692734,12.387523,16.734735,12.838854,10.849204,13.467414,13.361573,9.92838,17.532047,15.966909,13.586142,16.881265,16.414428,10.588398,12.82956,14.966556,16.073795,7.979188,8.944124,13.885603,11.933384,13.128016,8.118912,14.605866,12.915925,17.995748,10.944646,18.958948,20.745893,17.474529,10.381176,15.392863,17.807485,14.344867,9.935748,10.750584,14.996059,18.271259,7.363331,7.483126
1,8.401104,12.584501,14.04992,11.386098,10.760752,12.483641,18.337715,8.833356,14.323989,13.095745,12.570233,11.748836,14.691367,11.587391,17.550052,14.520045,10.321309,13.538146,14.453078,8.482372,18.218969,12.095099,14.460905,18.33469,15.321092,11.636405,12.678399,14.393395,15.989769,8.808358,10.50533,13.82559,10.311811,13.519633,6.630305,15.025192,12.153513,18.587223,10.465909,18.965661,20.378567,17.766862,10.729705,15.395064,16.898282,14.300091,8.484628,5.762612,15.061608,18.318323,8.648529,9.723987
1,9.593395,11.799213,15.93429,11.991542,7.975945,10.796044,17.199886,9.487378,12.719169,12.598861,14.029002,10.479499,15.380161,11.58093,15.863894,11.21013,11.637258,13.20727,15.765995,8.521545,16.035902,15.28894,13.738445,17.925717,15.141382,10.789686,13.808992,16.465905,14.791437,8.484232,7.575765,13.618546,12.609369,13.551167,7.957911,15.521545,13.065251,16.836704,11.067093,17.185186,21.71367,16.18963,10.589008,11.923477,16.515633,14.120761,10.301453,10.544385,15.376665,18.120738,7.732491,8.199617
1,10.353731,11.332154,15.462115,11.67137,8.520841,9.575289,18.168369,8.288007,11.06,14.365004,13.994859,11.38169,14.964343,11.672931,15.970347,11.112723,11.356649,12.285458,15.378583,8.627757,17.147252,17.983491,13.4884,17.070607,14.895881,9.212719,12.585273,16.228068,14.192586,8.096526,7.980273,13.077789,12.091865,11.150198,7.690766,16.279833,12.26955,17.657413,9.678383,16.280121,21.206936,17.356785,9.848308,12.061789,17.127567,13.891193,12.284437,10.248762,12.844156,19.461624,7.614817,8.229793
1,10.783045,12.300783,15.043891,11.830287,8.885285,9.819224,19.034424,9.934256,13.231725,14.79825,13.535767,12.305272,14.753219,11.846012,16.345659,12.757824,11.28828,14.152023,16.063946,9.655803,17.953307,18.566613,14.566222,17.156413,16.277997,9.59844,12.366687,15.653435,15.787031,7.925311,8.60965,14.826689,13.628785,12.885976,8.222627,15.741865,12.85546,16.965826,8.995359,17.341516,20.349871,17.934799,10.708888,13.336306,17.255927,14.979028,12.404187,11.832681,14.392309,18.60431,7.503078,9.481274
1,10.568535,10.939646,15.861381,10.522173,9.710751,10.64811,18.729078,9.141385,13.328832,14.482854,13.949496,12.085859,15.405367,11.510756,15.721978,12.233569,11.031538,12.516883,12.523391,8.522173,17.989604,18.745941,13.54993,17.282211,15.190643,9.604274,12.500897,15.94806,15.293395,8.378809,8.598122,13.44522,11.204504,12.709325,7.81522,15.497853,13.166029,16.997578,9.910152,16.907045,19.740636,18.417803,10.874962,13.595229,17.636912,14.051094,10.424725,3.049686,15.457113,18.287396,8.022378,9.793847
1,10.790298,12.587434,13.60552,11.953627,9.307078,11.369224,18.578959,8.542245,13.399486,14.44663,12.557957,11.283378,15.074954,12.568826,18.092496,15.382063,10.811724,13.337112,14.259644,9.218826,17.892129,17.214039,13.615471,15.888382,15.28754,9.491278,11.40769,14.367165,15.985257,7.8013,10.356058,14.311589,12.414382,13.229417,7.530273,14.890169,10.563549,17.671677,8.214343,19.038062,20.498127,18.022927,10.586278,13.834358,18.169414,14.087672,9.896711,10.66996,15.130978,17.413573,9.010538,8.903225
1,11.14986,11.359991,15.084354,10.382699,10.079425,11.379137,18.924098,7.966871,14.054085,14.984526,12.684727,11.341808,14.334573,12.031574,16.575671,14.417889,10.746235,13.039242,14.00704,7.90657,18.04226,15.115429,13.019169,16.973029,15.559087,9.776634,11.699083,14.798317,15.831998,8.160043,10.339367,14.037047,11.119348,13.323496,8.482709,15.904369,10.95947,16.823187,8.095913,18.626011,20.036858,18.121304,10.675077,14.446533,17.847045,13.820919,11.405055,8.753589,15.059721,18.898278,8.625834,8.60701
1,10.247347,12.428039,15.630275,12.066235,8.396105,10.235138,18.926979,10.099541,13.088084,14.105887,13.655784,11.79583,15.657501,11.459281,15.805926,13.451973,11.515326,13.152616,17.989616,10.393666,17.54934,17.673392,14.291578,17.143186,15.721228,9.166791,12.284025,15.297583,14.496341,8.093542,7.490432,14.02556,14.080237,11.908605,8.866131,15.593919,11.476094,17.239357,9.844863,15.402184,20.467317,17.956818,11.107004,13.2382,17.072121,14.73878,10.19648,12.449921,13.520086,18.73177,7.526501,10.102531
1,11.037435,13.497936,15.494837,12.574536,9.223938,10.296214,18.652635,10.125879,13.974798,14.472409,12.807175,12.103568,15.683271,11.618469,16.024057,14.140734,10.927953,13.475037,16.010787,10.566063,18.023364,17.675597,13.747649,18.88035,15.90759,10.30194,11.923714,14.731486,15.792795,8.793303,7.772242,14.616994,13.470958,12.946613,8.155099,14.604677,12.054982,16.898659,8.738856,17.540723,20.532984,18.177522,10.604966,13.735837,17.21591,13.435486,9.073275,12.050858,14.393815,18.739532,8.208341,8.239368
1,7.769682,10.620538,14.483273,8.94722,8.992074,9.360358,17.621877,9.734916,12.147202,13.484908,14.601818,10.181495,14.616217,11.236899,15.595398,10.554784,12.351779,12.008542,17.007546,8.999416,14.989657,17.093809,13.147615,17.690123,14.457516,9.685703,14.305883,16.768272,13.126815,7.606183,8.388592,12.636519,11.269148,12.120516,8.671985,16.244643,8.853098,16.382989,9.676572,14.587122,20.935652,16.696472,10.343149,11.424488,16.397172,13.338452,11.137253,9.43806,12.232233,18.967718,8.443454,8.331561
1,11.60446,12.226078,15.252145,10.769253,8.932488,10.633689,18.79112,8.067889,12.39192,14.071079,13.723956,13.228601,14.699309,9.998627,16.052687,15.321264,11.546861,13.458918,11.112283,8.808457,17.996309,14.325041,13.039433,16.901293,15.797368,8.96513,13.012357,14.447989,14.364805,9.330924,9.427785,13.612081,10.713668,13.210337,7.92255,14.804855,12.312332,17.342772,10.136847,18.693788,20.6129,18.203818,10.433628,13.870513,16.836721,14.542609,8.932488,10.801244,13.790355,18.792623,7.981178,10.428956
1,9.576735,12.150372,14.414435,12.572377,10.308664,11.930792,18.744027,7.099792,13.049554,14.652605,12.436582,12.228614,13.637272,12.02947,16.756391,15.081743,10.541002,13.13822,15.391994,8.761624,17.89545,16.444511,12.785143,17.081674,15.886598,9.959258,12.723264,14.265412,15.739578,7.984988,12.219043,13.496269,12.338767,12.715491,7.121166,15.016697,15.206814,16.693253,9.876839,18.162266,20.282914,17.717298,10.415787,14.390396,18.021672,12.881935,10.895565,10.42172,16.016162,18.255996,7.083552,10.265524
1,9.808266,12.730708,14.82559,13.29167,9.051161,10.291548,18.401698,8.512686,12.681681,14.114702,13.127874,12.007586,15.123154,11.975765,15.083493,14.369974,11.257496,13.508915,15.517073,9.181102,17.318269,14.979516,13.939496,17.758448,15.487919,9.75408,12.914377,14.913348,15.466261,7.936068,9.338571,13.950271,11.510592,12.687067,7.703656,15.61128,13.898854,17.255498,10.490763,16.467449,21.043052,17.744731,9.82992,13.884212,17.55552,15.94623,9.963266,10.518532,14.971927,18.614305,7.433567,8.013807
1,10.454932,11.736703,15.944496,12.004362,7.983269,10.589146,18.527294,8.83175,13.469396,13.089707,13.237034,11.396398,15.105311,12.257564,16.352494,13.906197,11.589862,13.525752,16.075595,8.807338,17.370349,14.920494,14.212146,17.25277,17.218177,10.686723,12.851434,15.102868,15.083463,8.171002,9.172914,14.149436,12.929146,13.247393,7.812254,14.686723,14.001675,18.310113,10.9026,18.425104,20.611012,16.747559,10.458856,13.003288,17.416618,14.756523,10.074061,11.657317,14.158994,19.294866,8.646005,8.939011
1,10.314316,11.670101,15.702738,13.859312,9.013377,10.414664,18.356795,6.642965,14.096054,14.233813,12.746585,12.106128,12.977734,12.742996,17.092969,12.413828,10.638393,13.207814,15.173458,9.355993,17.618437,14.297193,13.690745,16.880697,16.57799,10.851925,12.491628,14.396965,16.176283,8.598928,8.022179,14.170343,13.670731,12.673737,8.50911,14.825014,14.392983,17.502721,10.332123,18.335581,21.210043,17.553836,10.006296,13.151262,17.661927,14.023878,8.565597,12.238542,15.942014,17.940444,7.916613,8.423993
1,8.907828,12.483122,16.149256,12.26538,8.333837,10.093574,18.540272,9.891213,13.089635,15.221957,13.253106,12.503989,15.902505,11.540629,14.964145,12.946538,11.253783,13.426594,11.945197,9.716755,16.670318,13.637825,13.690489,17.441091,15.427524,9.921529,12.561124,15.410713,16.10029,10.778287,10.462183,14.397722,11.552565,13.928331,8.164424,15.231957,11.177615,17.819443,9.403836,18.483353,20.05993,17.950928,10.917432,13.442599,17.263322,13.750346,12.940662,10.791777,15.984848,19.377614,7.466862,9.847385
1,9.471904,13.429611,11.655331,10.638471,10.203609,11.644016,18.936927,8.335713,11.906662,15.023054,12.85601,11.901554,14.793865,12.296039,18.667046,16.258636,10.072967,13.21277,11.278697,8.321213,17.106813,14.276209,12.824614,16.440029,15.312764,9.807681,11.947121,13.945409,14.710509,7.783557,11.492757,13.886552,11.91441,14.491017,7.812872,15.590137,13.404298,18.226482,8.986478,18.598503,19.787608,18.089799,10.526012,15.156377,17.845136,14.600249,11.186912,10.902285,13.740003,18.80234,7.853744,9.695234
1,10.576761,12.775919,16.254348,11.653279,8.817167,11.211504,18.541543,9.637596,13.270074,14.920326,12.782385,11.954309,13.597755,12.011055,17.580554,12.870534,9.542416,13.472154,13.099937,7.733456,18.702465,13.939411,12.917881,16.684711,15.869975,9.190501,12.089088,14.726207,16.110312,8.423191,8.729704,14.444915,12.222726,13.457057,7.502294,15.886472,13.758991,16.993756,10.415621,18.262552,19.350634,17.996414,10.675148,12.508329,18.093192,12.971687,8.799378,10.921175,15.339595,19.435385,6.926101,8.039559
1,12.189632,11.537772,15.418494,14.416037,9.723234,11.391747,18.848903,7.875717,12.713298,14.714166,12.821529,10.782032,13.829844,12.112462,17.870121,14.589921,10.024369,13.165101,12.854368,8.579476,18.2481,14.621256,13.091809,16.846839,17.641289,11.072271,12.646673,14.074684,15.683265,6.943224,9.720831,13.992419,12.479632,13.492541,7.786634,15.069265,13.625396,16.845539,9.600537,16.503316,20.733177,17.868672,9.984867,14.18648,17.783183,13.750137,9.978848,10.697195,14.629684,18.181059,8.216527,8.160898
1,11.052533,13.487133,16.294987,12.570017,10.224099,10.630366,18.913507,8.467571,13.489105,14.787158,13.325891,12.891658,14.48417,11.669419,16.509183,13.688292,10.93815,13.57102,15.487588,9.810032,18.546022,16.900319,14.107087,17.063557,15.383053,9.748547,12.636401,15.782403,15.879075,8.760654,9.92207,14.541721,11.719897,13.339071,8.328096,12.795641,13.217892,17.833833,10.856837,16.92061,20.450573,18.209981,10.373476,13.137387,17.204313,13.439918,9.499226,8.857776,14.840116,19.308698,8.112018,10.010906
1,9.360078,16.197659,14.152391,10.974885,8.844825,11.966114,18.664891,7.865097,12.662231,13.307424,12.743982,12.85246,13.46736,11.293701,18.170133,16.453219,10.296813,15.165625,11.312892,8.128132,18.09732,13.04496,13.61051,16.563519,19.144229,12.19372,11.398834,14.504989,16.182731,8.878456,11.024922,15.602875,11.692444,15.517484,8.319028,14.971748,14.759689,17.769942,9.040232,18.159603,20.371019,17.95408,10.585019,16.023607,17.459925,13.895187,9.088448,9.799899,15.790572,18.485794,9.497365,6.738956
1,10.778105,12.15212,15.16652,11.693514,10.82369,11.168669,18.634346,8.292424,14.126872,13.768397,12.878719,12.134883,14.601413,12.043886,17.585154,15.290424,10.493595,13.664206,14.603697,9.118941,18.360766,16.322412,13.721991,17.099668,17.21644,11.24914,12.029301,15.026767,15.721929,7.953518,10.637616,14.087416,10.859509,13.98622,8.735613,14.846257,14.112729,17.007803,9.414991,18.408608,20.876535,17.123053,10.250055,14.820267,17.800009,13.165156,5.327528,9.200736,15.650908,17.383651,8.735613,7.676937
1,8.450397,14.024675,16.748135,12.191864,9.693253,10.415411,18.139769,10.233504,12.457144,13.607575,13.961622,11.99832,15.386102,12.339951,16.738744,12.474982,12.300063,12.905998,16.742834,10.300063,17.63714,17.031739,13.217699,17.346111,16.086296,10.004986,12.721549,16.23849,15.079146,8.158216,8.497703,13.668597,12.34683,12.683058,7.609595,12.661474,12.976831,16.996938,9.728382,17.597019,20.799175,17.099893,10.226501,13.762069,17.206175,13.537152,9.465347,10.525074,13.942517,18.647936,7.520786,8.043352
