"Label","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45"
1,-35.8246830021314,2.62655709130383,28.8067028514181,1.67477479520118,-15.5834207540723,-15.7070058273761,9.12724949184971,-1.54078312224104,-3.97342573381011,1.99576354819911,5.6185089614627,-5.79878622885941,0.949518846359609,0.0158681441984699,-6.31456951124944,-2.42291743469525,4.71304015988116,1.9666187694226,-9.17808581553293,-3.54592048994869,-1.71347830085226,-6.27381163649498,0.455720670750702,3.27874258596856,5.47624438190933,5.32907607632075,-2.39840349022468,-4.96691652551723,0.425454853643795,5.6144948016746,0.722807945419152,-0.695314358090868,2.04301474412261,4.09682481152186,8.40037996767315,2.96533372451946,0.114007208730261,-1.43384018016842,3.54425784262304,0.898640995682098,-1.85367951429796,3.06082608749572,-3.80210841687063,2.43976072940902,0.517508879176967
1,-34.5241473119941,3.55262661456392,13.2712794524316,-2.1549257143939,-13.7134420408282,-12.7337477446555,7.31986045750545,-4.86871428395768,-0.891732072115255,2.57419477623768,9.32476407092066,-0.891264168010086,3.92219632664021,-2.06665847710164,-6.40923279851801,0.721602858526341,2.18663474466117,-1.7877761173567,-6.29957818013242,2.19025937738346,0.665318898773984,-5.4803554563992,-7.44722136690705,3.07479486301101,6.94482686674557,5.53748533161556,0.278971601072562,-2.16784363024958,-1.1530630778842,1.17810134504811,0.872641285501722,-3.63903992977732,4.60420185666481,-7.92911513806311,2.72953963184448,-0.974289055364578,3.6527778086872,1.9211726611867,8.09965685702241,1.17428560314497,-0.920968037907989,0.265373263662365,-5.66625373332994,1.69976670982309,0.276480952208226
0,66.980676120539,17.7943197551094,15.9600891482872,-15.3893934283784,-17.064171276651,-11.9850181356368,1.1239082995873,-8.59421066943533,5.63671014329731,-0.471166253633542,11.4600605469217,-0.0239632242573024,1.8360002407559,-5.7318264622267,-3.0470092223962,6.78567523993073,4.93460367020456,-6.18805261396853,-5.59267375946196,-2.25008984129925,4.72332991627635,2.09342799435654,-5.56634759839972,8.10065514761519,2.86740400481017,-0.784446828553461,0.998032060858901,6.09109475258566,1.48271523619206,-1.76538688115958,-2.62220216488252,-1.75492884260482,-2.83004353842277,-6.02635517801026,-5.23921187416896,2.70542997008169,6.33073857880251,-9.64907597784206,5.20853767425306,-1.47831614364174,-6.09109582500553,0.145009067865764,-0.362669016546084,5.38078867059106,-8.88007825681937
0,-31.1551291972342,15.3369105620623,50.6815165286489,-3.29466991303142,-10.4697722395608,-26.7391602663787,11.4031397498113,12.8848403791004,1.77807225747788,-21.8150434409074,6.10881457579565,-18.619799093056,4.46702499655897,5.19970467535732,-11.089405752119,6.36332152105023,10.1769036404698,9.9401823065659,-4.28013278244925,-5.74450031494095,10.5035138296241,-11.8481430461787,1.55020019073764,4.47967264016781,-6.10031921485718,9.48550075392765,-14.8839575524566,4.91535273360527,2.61386306917061,-25.4308363961784,3.81631788050948,-0.840429254342479,-13.2805424751298,-5.87829756806625,-6.29453746798,4.69615886406095,3.53830149800327,3.76730742224067,-10.1503056958225,-7.12660787410934,5.36659439059719,3.44775588337969,9.08908800453175,4.31558129787329,3.1052412786523
1,-27.1698195323657,-1.02734526483522,25.2658112429834,-13.3522034831769,-7.45808910762583,-13.9615065822817,6.87025924331764,6.58934280988988,1.6034599653586,-6.77828694425351,4.68114687618928,-3.00465102362153,4.96786663189453,5.13680739912198,-0.425565186929311,6.82237688904744,3.46799239743761,9.10271643294635,-0.18308222951571,3.69294767571057,4.0760264944167,-5.24384845251857,-5.22046077073746,3.89229210665701,0.937065253918057,-0.602194689424385,-3.27927672834011,4.47995843933191,-4.4890641395264,-5.64744882779862,-3.69023936129237,-5.64828756118358,-3.91517197797394,-5.08505734477599,-3.68329711345124,-3.94096835650283,7.92032120044159,-1.83628624782363,12.4015586429606,5.45731539752853,-0.924387897610274,-0.418546220801147,3.54974182594291,-1.60872574057371,-1.98736775283089
0,50.5680754449074,15.180762771669,-18.9779655920396,5.05822577873199,-44.4688122993233,-13.3664079314946,17.9024315939649,27.5966732484738,2.98983713681798,-16.0098577419222,-9.57953299543419,-0.299269009765439,-4.92398532116552,-6.20013908621696,0.91550313380685,0.110686610703296,13.1587791205591,-15.563998111331,-4.24706647519503,-0.876674278844557,7.33399686982011,-4.38075882330565,-13.2133351830946,5.20250683343638,9.55971918277239,-5.28309025483792,8.95671771428155,7.50256374488043,8.0901001850423,0.588573708114881,-6.22204381044423,-7.32678448683634,0.20288219610752,-2.92925389232765,-0.190943384442735,-8.27286850818521,4.21861149739374,6.20667127154755,5.33401499178669,6.47142509433607,-5.83007926565898,0.584557661730414,3.97011443111299,-5.920498027631,-3.55358712055685
1,-25.7363781962721,20.4496870101827,-47.2714930824412,-13.1636044264357,-16.7617152205676,-4.95762373438757,2.32560415605814,-9.79716698001492,1.32789468848292,-5.03820715718394,22.6115517094776,12.6823373183422,14.0658477548001,17.0553432675653,10.9297712549588,16.4788971646112,15.0926911899443,16.1186611950537,11.0848247871668,-14.4044267978915,8.91814066423715,-13.9403639341685,14.3682518357632,0.172248311859916,4.34902429587095,-1.29519834860857,-8.32969914523086,4.60454734212528,3.84092420489498,8.39336021960043,-0.253176707032252,-2.68437716008521,8.42942346153598,10.3576438406416,-3.39879723508282,-8.81325244818847,-1.52468508037753,-4.6598408109582,-0.204827604254527,5.12301494523768,1.20215417677503,-10.7509770127846,-0.132875959208624,1.13276432198791,-2.3903400684815
1,-30.3971426134424,-1.17450317047135,-10.5006282270422,-5.17327856784045,-14.928291158901,-5.75292509154391,4.07531279070752,-9.95878391066433,5.21062205587425,3.30149381023505,17.1755745104704,6.06672942868933,13.0203631983279,-1.99939757082609,-3.45656325717708,10.3979529818665,-6.07148334708217,8.0626627726878,0.769947800626978,6.49022943523172,3.49674220843264,-11.8505260928792,-8.96527738242587,10.5765537345844,7.48197082226008,-15.8063354112336,-1.99264175625659,-3.70813329730119,1.66001153946299,9.78125454261973,7.03040451529077,2.06755454942494,7.7176445349725,-15.3698504055664,-6.55119244993322,8.35745295372585,-13.5082475532011,0.733888942799609,-3.41046942245965,4.82780337744803,3.37281948289847,5.48024276921227,0.147077014213306,-2.75974484261507,-2.69408548539436
1,-11.7634282079585,13.5103938725329,-30.8216024397254,9.8136405723738,-39.4320679453338,1.43354488780624,10.7850889573037,-12.4145840764723,-8.44832093656591,-10.6508666536824,-13.5482333926709,11.6304022953353,16.3264536970809,-4.49758955911645,-10.1267564233007,20.7023521109121,-2.18440056178682,8.40698210611553,1.80035726456332,-11.6819780321115,-6.78733049447229,2.60452929470465,9.09047316024922,-4.33553643890086,-5.118127741529,2.43411740298557,2.80438096243476,-6.08572564606937,10.3563077354003,-4.63339266731535,-10.7241075979879,11.4383921858105,2.26795318713846,-0.936100878340757,1.06692823419601,7.17076630509401,0.269362001185748,1.19330329398034,0.10013165421637,6.69570963274771,-4.78330650459856,4.83571490626421,-0.81863698057495,-14.3374312253926,8.06771556152841
1,51.9614052095854,2.53636036534298,16.2494849353889,6.87116712252088,-20.2052768625235,-23.8913266348568,-5.91646994061857,-15.7911642814868,-1.51396828017451,-4.96278913024207,-1.52384779372818,9.09236035522508,8.15703777629699,-1.07778957884213,4.91121720924948,-1.94686005167428,-4.55342044535732,-2.74601415395775,-2.42052355202507,-1.14322899983258,-4.28304237852022,-2.24100714833704,1.53016551448913,4.5299561322948,-1.45644333966664,-4.64259797764544,5.54254467535932,1.88525650479435,-2.81959801649185,12.0863511412981,-5.53897058200694,0.809005640764392,-0.172354297307743,-1.81390748250917,-13.6851234205071,1.58182898649161,-9.16072564242821,5.79103702049343,-7.15509510656175,-9.7351164851999,3.97820462115867,0.0491794732023931,10.6952108113314,-0.296280893672563,1.49099830505092
1,-32.1186081122751,4.78760461737396,-8.31555586794694,-3.56985746206398,-9.01495275715997,-4.29857649828335,5.49387346834151,-8.71445803480235,5.80352884534736,3.00869859444109,7.13284726859045,5.1023034586557,9.97361833738464,-3.60946839872909,-0.76087975800026,5.34501788778992,-12.4632777119803,-1.3181255399821,-4.8935680893049,1.84388310168016,-8.44678462758271,0.146347173648447,2.4990224877121,1.80532450096624,-0.293926742587808,-2.88784421407708,1.02945078967134,-2.74678800448732,0.598410940094178,1.06453497439206,-0.043773609995712,3.51089699009203,10.8639748517993,1.06893738815918,0.929843970183456,1.69953376835687,-2.33819011715721,7.05460369741121,-7.62443134080406,-3.1490568211128,7.09719183887305,10.3559798803922,10.8048035673773,5.57918353419689,-0.4382439923176
1,-26.2904277068723,8.28679181234061,-41.9258621200383,-1.08661641629404,-15.3142500357098,2.56081317824077,5.36453448898284,-9.63306251744576,9.60654236080469,-1.02831326447152,14.8877587017135,10.7420007578794,6.70093928369657,2.11205736715675,7.32614130003441,3.03001830277582,-3.60864307316859,1.10961232266073,-4.57846707208391,-2.96926813925943,-0.826068016952421,3.01688344933264,9.51657965436052,-1.68606775246786,-3.20176462070258,3.68368040566169,-0.361963869020698,-2.48322778029539,-13.3586127800027,-7.98569295885211,-0.29517655272437,0.599899805568031,-4.16152702156272,6.21612259669882,0.759590185061553,6.46440424074582,-5.30161220687452,2.69110989880975,1.9540528500094,4.31574368893807,1.75449090948257,2.45700163384252,-6.69716280600525,-1.52352331159022,-5.9638320141888
0,56.0178743296893,0.438842930210522,18.6649759879435,8.9604738776627,-15.3478411283344,-18.7226565296581,-4.87413153808895,-17.4387109610032,-1.54280214434033,-3.35169335320679,1.74140182566648,9.63689219089121,6.51658178243812,-0.700834309756165,7.78807072564998,-6.07796289741725,-2.08414233747246,-5.52343180080723,-7.03913911388844,-5.95711245811959,-4.97533678281557,9.81739211934175,-2.40022511919112,5.29163528165487,-7.6960743993579,-3.65484523408073,8.75342134767046,7.11199141076062,-8.81012467638693,-2.56136220571158,4.39219509699828,-2.37129234217271,-3.51930916023856,8.04512555538399,-7.05620240094227,7.25180318308634,-5.51620568450006,2.73449162403828,1.85435656045778,-3.69197203162517,-0.71766645091323,-4.22589575537449,2.70462143420441,-1.34043759964789,-7.51339265253759
1,73.4954132036585,7.15252448789087,10.5114696569989,-18.8619950807167,-8.32028967074505,0.965259897546056,-4.49093190050669,0.445315039818409,18.2743219077072,-3.59391979443326,22.493530539068,3.82786870386753,5.17054702823861,-14.1981314801979,2.78480586509039,13.8802468057419,-6.04300223446848,-9.3364055570045,-11.0223603602421,-7.51897547529117,-0.957349552177324,19.9777339433601,3.49524428934311,-3.11975775134342,-11.1434562096638,-1.88422993064427,-0.811799869632565,-0.515676822335769,-5.25300380300342,-15.6650716058249,15.8001111860408,4.25128778102276,7.89198200940632,1.86216637870926,4.49199124316281,-6.08009797879004,-1.5774453124283,-8.34551395082631,11.8236776449407,-4.53319890712561,5.18176770079663,-2.95303112995195,2.64636609618109,-2.53919788926889,2.2320037210898
1,-28.8533208789448,-13.676937049166,12.3598443294053,19.605307519235,-11.6554074462158,-2.91382874788705,7.17415988163736,-8.22620863418829,4.34508866715916,-0.293798345899489,9.58842433640613,-6.05314393709763,7.94901358346015,-4.1462085425147,4.81715350361695,-3.18634706347122,-2.17028402779748,-9.75615157427906,-4.94922846146965,-6.15737614491214,-0.874154219945931,5.10191088054879,3.55206857969192,-4.16627654378898,-7.84116519658526,-1.41554510109307,-1.67358823502423,-3.39808282103833,2.89379067273719,2.43447961002759,7.04623134343217,-2.52985070224056,2.20796718925262,0.728732338918312,8.80421276236891,-8.08971567258894,-1.89339469997034,1.78494232336747,-1.08323943191143,0.428736158264883,-2.52480791891051,-1.78221758369088,-6.26957301861367,2.4609866784535,-2.97608542577554
0,-26.7474412058198,-18.3814244467297,24.9021383699257,6.53701933216969,-3.79663786757047,-8.66120850067059,4.81885968536993,1.46909879372057,2.48437467546409,-4.64555293760658,1.69004522302216,-8.65958723893516,2.36784075277427,-2.76581343177513,4.06615615676879,-2.20185577417396,-0.357903697323938,-3.75164989385799,-1.81189581567471,-7.43000415043757,4.17858221609359,9.06397856097035,1.90345529471285,-2.97972045863381,-6.03081459084688,-0.666133191552166,0.41207651393244,-3.10991593601007,0.833852950987452,0.229337304020986,4.65289147805377,-3.68959727839978,1.56635469213036,3.10007598037529,8.3594297392296,-5.55703780024204,-3.4939504970879,0.925989287296845,-1.04339461854208,2.36248052032895,4.05090069611416,0.178334629646369,-5.7943278993618,-0.17141695136157,-2.58824446438924
0,-27.1129760699841,-22.6931159883537,25.5257588391575,5.47805964652144,-2.70909889716567,-8.16128694990436,4.78100428537283,1.96011703200049,4.75090669322564,-5.11514456786405,-0.141274629762319,-9.37688818523372,2.20674992033376,-2.93399993349845,4.56109000304865,-1.76379111226903,2.07101444936633,-2.81285887130884,-1.10675658067548,-3.76829403427022,4.31180799406552,6.64066048999905,2.10689762650432,-1.43978273984264,-4.71802106710147,-2.96237612542468,0.0452908532657704,-3.4875266272173,2.27219392276423,0.345936972305623,2.18002875165824,-4.22284878059281,1.60250167275073,-2.24487391955871,4.43757681728301,-4.28005835436259,-3.670141008579,1.08513479395128,-5.26200286334278,0.540255687153874,2.26060116963166,0.0275227356653492,-5.69909367258592,-0.219789744767274,-4.64180302822037
1,-26.346203965428,-3.55498090762724,-16.0629172490184,-9.05529915027068,2.99605653650164,2.89059159660113,1.98625253268322,-14.4461518430454,6.8039353951083,-0.350703813395682,4.91555319429694,-10.7858293577703,-1.59333416829746,-3.33611692177627,9.97444394574909,-4.88563810788673,2.40109100935745,-4.41279379310864,-10.3719222609247,-4.38316114765898,9.3879456818302,0.94523695726372,0.178544776130499,-8.85338332532466,-13.7975443707767,-3.89606277674224,-3.5151221624051,-9.66682753755822,-9.62684579126389,9.38528908336125,-8.20586710546185,-3.53368991645972,-14.7870385204422,-5.35560007806923,5.00294946067032,-6.24086800260566,6.72125519682617,-1.18722648538462,-12.2120770040976,12.4799752541588,9.22804000981269,9.17124890916431,6.30740457485519,0.861419396515432,-3.45299150671163
1,57.0324714351252,-7.67114039122966,9.36556591261012,6.32214711283962,-15.6040879292319,-13.6640378006941,-4.16611481872308,-4.75916612640465,3.47056911068753,-6.58088438046203,2.58350469872655,5.64663178139719,3.31279259182701,-2.251389357307,4.39454143052047,-3.53008404807831,1.51864337549251,-5.28199629126279,-2.50932754192916,-2.59354852608389,0.504464940811795,2.61945186181099,-6.07458141646616,-0.0640420778056408,-6.49728242830203,-3.69021641515804,2.33527726190704,-0.019831077223021,0.019190183840616,6.51449561181941,2.5869049342356,-2.92830569047755,-4.07773079813801,-5.27120660535629,-4.49024727106864,-4.11483669191066,-3.50384366201171,-7.25525039011725,-1.43942341230622,-3.73047956896675,-3.26423597354252,-1.72635109841942,1.36918648774273,9.20843970559559,4.55122903138612
1,-26.2525821042005,-29.0777089793206,29.5933269522958,7.87085188250337,-4.4817302692113,-7.90921010783664,3.39747054458132,4.4909118267786,-0.745344027265604,-9.55783909603463,-0.700528515437463,-10.5661476958669,0.774151992871795,-0.814254669963411,6.02341809566729,-2.93219874909514,2.39612873456968,1.23035746506153,1.47658998641747,-4.34643769713275,-0.310807393166879,1.63057752656622,4.52517256397606,-1.29460809160146,0.176765330609847,-6.11992380327456,0.197585691241361,0.48218621128275,2.48745822145691,2.95919382402056,0.882551205956877,-1.12419020799634,0.330596913372159,-4.00634558664485,5.30727004213058,-4.27188062597422,-3.37052968750635,2.39737086362978,-6.00691369481439,0.271329688174949,-7.1262415883594,-3.46313907395433,-6.930406321523,0.143306243290631,6.75930502066206
1,-26.6307596513538,-18.8727377881184,12.1470104614963,19.6485744057741,-12.890495886285,-2.18766700814914,-0.489606746412627,-7.06098849159232,-5.52280304994565,-2.79069138002629,12.6166475062864,-7.12125432275799,3.75035733272456,1.30520818551302,6.93384522846403,-11.8073812809505,-5.40570268307456,0.744520450375827,-2.31642295526108,-4.64941713807184,-7.71030273768441,-3.1036594246411,4.81039481129372,-6.18697982119461,2.77233637505941,-0.596040403124193,3.96181785317619,1.22853989479294,1.25863385843435,5.86231755303167,-0.668027512325775,-5.3854318551232,-4.66832412821575,4.50934100932145,4.50353259772261,-5.56821701025757,-0.71785615548526,3.88446368006628,0.0296548508697791,-0.101323106733912,-12.1157361516738,-4.31555356622223,-0.541472691372527,6.2509877798601,9.41573655713047
1,33.752934442227,2.01886607215326,-14.1756345339273,-33.5230189089618,-16.6178729520762,41.0905221634074,0.335933274750905,-18.2568153895545,-4.14100312667985,-18.1942383338911,-4.72288618397001,-26.3344141571278,-8.62410541416684,12.4056514907062,39.088685726537,-20.7712755971632,-12.5364758769275,19.5089180439535,-19.9916289400817,0.813971647504091,-3.49429456352493,3.30277959288225,-13.3322039805823,-0.0885074091014844,10.9684516607991,5.80440722630893,-10.077494983053,-1.25124219495334,12.2937622127252,-5.7303495638899,-3.61231999242178,3.01588612823551,5.12151323726408,-4.31366645581143,-0.25680136846244,6.51304372115785,-4.35721399252556,-0.465937216468625,2.68382012620662,-2.52419001949673,3.40088700310264,-5.53075675459625,0.93340636000982,-3.21694850648621,-3.2016934710556
0,24.8330964035277,-2.95998849698652,-21.1759427448676,6.66110964705191,-37.4779289288551,18.1328663979528,9.8675643890943,-6.8911032580608,-6.66098136241746,-11.7585805948599,-7.27350721613662,-2.01996751295756,6.16254187322806,6.30668111588765,6.14571044302263,-6.18485557982679,3.90955684202825,1.79891333928606,9.06994865524475,5.8652962207049,-5.36755242053248,3.04877935263378,4.89862868813727,0.780350644903328,-0.667241604714434,-0.925882614108902,4.81815438838974,5.99018323345574,-0.809232435392144,0.705979181928462,6.52705836136745,-9.2882785450472,-4.3006125788486,4.44781863088261,-4.03764951534731,-1.48271836121073,5.46682949488733,4.63342059936194,-3.22821460668266,0.780037089735347,-2.96414919333678,3.54594329644617,-9.51699495920731,2.45994330381746,4.25904646715881
0,-16.3689647158144,-29.2536172435784,41.5457615088755,-7.57927134115665,-0.317296080807454,-5.02639924550475,4.50901866537396,15.8061984082278,-0.6934696439288,-18.316231690482,-9.6576383178224,-14.9132677616118,-2.07221092018229,2.57473667403919,9.57646756571191,4.81414193931013,0.396226314871611,16.7909529780581,14.5238273098737,6.53853749672716,-5.31992285287535,14.4361246006884,10.7399810048861,-0.909962675905989,-6.88268238425581,-15.424572361869,-0.955375341159506,1.05701620993563,-3.26077374924938,-3.78592013288384,-9.87124925793228,3.91479307970952,4.88318743084714,5.55214365408653,-9.85142059770441,1.99790900457652,2.54446993927929,1.21825066136427,0.724817572757024,2.71926341199196,-9.32234247107995,-1.04196538984695,0.15283902557409,-1.11317515529726,1.67787024179502
0,-22.614258733962,-17.5455318610613,-13.8077233589274,-15.7961916320782,10.6025366562691,-0.0435636779436289,-5.52684039313328,-3.21438957458524,11.3354490526371,-3.97011335636751,3.5980880437315,-2.81789478886224,8.93888945558995,-4.35352508254394,4.83048508976187,-6.14514271299239,-5.74617669858401,-7.46646685905647,9.9532318335394,3.85841606096636,1.41352224371058,-3.00335277973281,-1.13821390713053,-1.93611073811564,3.33282575246374,-5.2895921034854,5.91496531378596,-1.42284713245522,2.33607094133636,-5.48726275897899,-3.00935737407093,-6.66476802598021,0.872682108642512,1.57218980669517,-0.00625332588721551,-1.83248383204461,0.778995564424821,3.10838104862292,-7.40946623098149,4.23013772866972,-4.17848742013045,-7.90797177221791,4.49605131823938,2.682525429438,3.98923816361496
