"Label","mz 59.01287386 //RT 71.42227731","mz 73.02849529 //RT 0.00599967","mz 93.03373494 //RT 237.7226903","mz 99.00795993 //RT 293.162389","mz 100.0031536 //RT 247.7813984","mz 117.0552304 //RT 90.5310804","mz 118.0586918 //RT 72.32408512","mz 120.0453103 //RT 209.387502","mz 122.0248884 //RT 22.88221777","mz 125.0967611 //RT 266.6393549","mz 130.0659344 //RT 255.2208808","mz 131.0697087 //RT 55.08024311","mz 131.0710157 //RT 151.8947143","mz 141.0917095 //RT 286.8086252","mz 142.0657154 //RT 247.8825273","mz 152.0428684 //RT 225.1072904","mz 153.0188573 //RT 159.2787529","mz 174.0556436 //RT 255.4197604","mz 178.0506869 //RT 46.75697413","mz 187.0972355 //RT 66.65890112","mz 190.0510309 //RT 73.88959713","mz 191.0190272 //RT 27.95505778","mz 192.0227173 //RT 23.53824173","mz 206.0479066 //RT 97.50586957","mz 206.0458584 //RT 207.6729159","mz 208.0646181 //RT 94.75749426","mz 209.0792391 //RT 266.6850542","mz 210.0804896 //RT 266.4169753","mz 215.1283928 //RT 19.04282835","mz 216.0875212 //RT 64.7802733","mz 219.027369 //RT 226.1705257","mz 222.1132032 //RT 326.6518114","mz 223.0616652 //RT 50.61336354","mz 225.1126774 //RT 319.7106863","mz 227.1284347 //RT 360.5070576","mz 229.0537497 //RT 319.1535666","mz 229.1439476 //RT 335.2732307","mz 230.0566323 //RT 319.4638675","mz 231.033041 //RT 303.4775614","mz 232.0370222 //RT 302.956958","mz 234.1132916 //RT 300.2999706","mz 236.0922707 //RT 230.1987384","mz 237.1240578 //RT 257.9099072","mz 239.0916448 //RT 302.1258351","mz 239.091892 //RT 336.8878266","mz 239.99519 //RT 103.8639763","mz 241.1076748 //RT 212.6572024","mz 243.0773345 //RT 247.723442","mz 244.0804605 //RT 247.7182844","mz 245.0487473 //RT 240.1849505","mz 245.0927751 //RT 245.0846723","mz 246.0521938 //RT 240.0325276","mz 246.0955269 //RT 245.0999688","mz 247.0480515 //RT 82.09026545","mz 248.0958022 //RT 240.6692675","mz 249.098146 //RT 240.6458873","mz 253.1191851 //RT 114.9111053","mz 276.0007389 //RT 140.8707702","mz 279.1275229 //RT 328.0227537","mz 293.1161117 //RT 149.6636498","mz 303.0178574 //RT 150.6830591","mz 304.0207077 //RT 150.6612564","mz 308.0984878 //RT 18.92752141","mz 310.102618 //RT 65.41692807","mz 310.9692754 //RT 6.663987882","mz 311.070589 //RT 145.0482519","mz 311.9722409 //RT 7.177236383","mz 320.1078038 //RT 140.2623736","mz 326.9424254 //RT 25.48383577","mz 352.0856921 //RT 313.2502606","mz 353.0897307 //RT 313.0080811","mz 368.9722179 //RT 6.413331425","mz 378.1016025 //RT 336.1376535","mz 380.1137514 //RT 333.5800212","mz 391.0273783 //RT 121.3899302","mz 405.0277483 //RT 27.75357078","mz 406.0326611 //RT 28.0647121","mz 413.0429781 //RT 144.2454436","mz 421.0002752 //RT 27.82324105","mz 430.91982 //RT 24.97892162","mz 435.9577544 //RT 28.18022409","mz 441.1613664 //RT 307.9507622","mz 575.1195077 //RT 146.0944394","mz 613.3595637 //RT 337.9140933","mz 627.3761655 //RT 345.5595674","MZ 139.0080106 // RT 266.163112","MZ 152.0623154 // RT 92.08466258","MZ 155.0134266 // RT 247.4243894","MZ 160.1339746 // RT 11.59533148","MZ 176.1056353 // RT 24.45721495","MZ 193.098677 // RT 26.13727811","MZ 201.0551545 // RT 307.8090355","MZ 204.1250884 // RT 32.18089594","MZ 204.1345526 // RT 48.36620651","MZ 211.06049 // RT 261.5162407","MZ 211.0714984 // RT 89.67769158","MZ 211.0948965 // RT 264.4617553","MZ 212.033164 // RT 141.8011052","MZ 215.0172169 // RT 32.24189695","MZ 215.1699905 // RT 32.13363533","MZ 215.385388 // RT 33.51105013","MZ 216.0207763 // RT 32.54068371","MZ 219.1746802 // RT 13.77330432","MZ 227.0593737 // RT 265.090873","MZ 230.9897971 // RT 32.21604228","MZ 230.9942814 // RT 89.5136752","MZ 236.9996167 // RT 33.1702461","MZ 237.0180091 // RT 57.44198376","MZ 238.003293 // RT 33.23679884","MZ 242.0470363 // RT 65.85015765","MZ 242.2633643 // RT 106.4459779","MZ 243.1004849 // RT 3.745031639","MZ 244.1552798 // RT 56.83217341","MZ 247.0970455 // RT 23.66165344","MZ 247.1325996 // RT 241.3775945","MZ 247.1384435 // RT 26.80803383","MZ 251.1374383 // RT 66.39697838","MZ 252.9745196 // RT 32.25163064","MZ 252.9764797 // RT 91.85903111","MZ 253.1093357 // RT 339.0808336","MZ 253.1446207 // RT 291.876058","MZ 261.1217491 // RT 259.733852","MZ 264.1215224 // RT 23.30921876","MZ 267.0752208 // RT 47.5987377","MZ 268.0786356 // RT 247.286278","MZ 268.971221 // RT 39.4986666","MZ 269.0906438 // RT 246.6105621","MZ 269.1280232 // RT 25.77123022","MZ 273.9766249 // RT 3.580064633","MZ 274.0931388 // RT 132.7231618","MZ 275.1110199 // RT 76.8900988","MZ 277.1417306 // RT 324.896284","MZ 281.118992 // RT 286.8747521","MZ 284.1869613 // RT 241.953849","MZ 286.0941817 // RT 24.87727498","MZ 286.1439715 // RT 6.463579088","MZ 286.201986 // RT 284.740301","MZ 287.2051064 // RT 284.9011055","MZ 287.9919291 // RT 117.5061824","MZ 289.0575398 // RT 47.34458071","MZ 292.1031298 // RT 33.20948049","MZ 292.1586582 // RT 193.7893427","MZ 292.9720498 // RT 112.3408676","MZ 294.1695373 // RT 22.51003296","MZ 298.1858108 // RT 335.4980608","MZ 300.8461238 // RT 28.21429718","MZ 310.2017751 // RT 301.5268685","MZ 311.996924 // RT 141.4667774","MZ 313.0857312 // RT 146.5674858","MZ 314.2333368 // RT 24.94394447","MZ 319.1658447 // RT 206.4334287","MZ 320.0974838 // RT 89.10383275","MZ 326.1979809 // RT 265.0908809","MZ 332.0963401 // RT 23.39433456","MZ 335.0677266 // RT 146.150292","MZ 340.1192551 // RT 319.580832","MZ 354.103273 // RT 310.0341178","MZ 362.0851112 // RT 139.0204419","MZ 365.0463959 // RT 63.61843229","MZ 365.1749732 // RT 57.50138287","MZ 367.1509493 // RT 88.75312975","MZ 369.1565491 // RT 89.08054371","MZ 370.0525988 // RT 21.63438275","MZ 370.2620353 // RT 306.6197854","MZ 372.9232556 // RT 27.98128537","MZ 375.1153219 // RT 2.261121688","MZ 376.0842185 // RT 309.9276143","MZ 380.1177542 // RT 332.9323936","MZ 381.0993332 // RT 303.4481684","MZ 389.121976 // RT 313.9559327","MZ 396.1502435 // RT 96.88806362","MZ 398.0670488 // RT 309.3474288","MZ 407.0344674 // RT 3.72067325","MZ 409.0248978 // RT 34.83171973","MZ 411.1649188 // RT 0.336878992","MZ 412.1682325 // RT 303.8321051","MZ 415.9645978 // RT 34.51465053","MZ 417.3378443 // RT 335.7191899","MZ 422.2140079 // RT 131.2977363","MZ 423.0084949 // RT 33.91615407","MZ 424.0127573 // RT 34.37186156","MZ 429.0226755 // RT 33.89550352","MZ 435.1999616 // RT 313.5644411","MZ 437.9729528 // RT 34.02426469","MZ 438.9799872 // RT 34.38718636","MZ 444.991422 // RT 33.78759494","MZ 447.10803 // RT 68.33300748","MZ 451.0076189 // RT 33.65433463","MZ 453.1174655 // RT 6.51171488","MZ 454.1827643 // RT 84.47234231","MZ 486.2571336 // RT 125.0351305","MZ 497.1443441 // RT 286.9818977","MZ 520.9790465 // RT 34.15643017","MZ 542.9586941 // RT 34.39494134","MZ 561.3432022 // RT 328.9471712","MZ 584.2670695 // RT 131.4255402","MZ 595.3515218 // RT 301.1663045","MZ 597.3652419 // RT 330.2975575","MZ 615.0353192 // RT 34.28684079","MZ 631.3465895 // RT 343.0206379","MZ 638.3608799 // RT 328.1278024","MZ 656.2017529 // RT 3.99017038"
0,445.2358,395.0221,1798.211,194.9013,2742.4,4175.017,458.3428,150.9248,1017.086,478.7401,115.6093,8.016109,100.863,427.955,622.3409,166.7785,3870.658,68.67101,198204.6,8374.122,331.8621,148459.5,12332.59,102.149,15.84554,504.7068,1459.915,98.70881,245.8936,664.2322,59.15713,1793.222,903.3482,750.9937,114.0634,770.085,120.097,68.27069,1137.912,132.5777,895.2284,1945.733,3575.189,233.5067,180.4016,614.9634,979.5845,6393.338,1014.02,560.8613,929.4209,97.36477,126.1218,235.2419,1330.958,146.8364,26.50017,200.7912,435.9876,356.5479,4918.03,660.8445,290.864,610.7054,508.3086,224.7862,73.56018,421.4879,201.2137,3509.646,894.7534,2566.951,475.2002,125.8252,12.35476,548.0068,89.58201,361.0008,170.2745,59.45862,115.7761,526.8737,74.26939,1024.664,506.4811,121.6037,466.7897,582.6365,1038.658,111.2921,44.16199,102.3547,3257.236,1233.53,2073.034,3195.847,1736.601,327.8925,17658.46,262.7965,577.1419,1546.143,274.341,414.978,1523.868,305.9012,1423.329,240.0811,53.9639,270.3223,308.6252,236.184,21.60604,631.7486,620.0568,682.4311,640.3605,1217.933,2838.375,336.4145,1123.708,2661.164,104.6634,5545.116,710.5257,663.5563,1042.309,2283.05,1037.587,189.0284,720.709,614.6994,2225.888,2460.183,452.2165,479.4531,46855.42,9122.936,201.5523,350.1431,87.00575,1122.551,426.2456,293.7518,257.3681,23.50948,52750.41,375.8073,193.687,31366.05,2035.968,1256.867,253.2406,116.7315,152.2812,85.77617,470.3056,657.2281,731.6851,530.532,9133.843,443.926,39.98051,453.9296,179.8375,282.3839,124.1614,118.8351,351.481,472.5855,170.3535,66.37619,261.3895,118.9583,3579.045,361.4816,63.30759,358.7161,139.6846,662.1318,102.6543,125.1123,493.7687,93.90735,99.90668,110.1507,54.05939,56.5871,299.1273,301.9479,179.3869,5237.177,239.3644,62.50557,332.0712,117.6365,557.1665,398.8909,177.3198,465.5024,452.6512,44.61942
1,161.8391,324.0392,5653.046,366.1748,837.6775,1699.138,127.3152,118.5713,710.9455,1144.789,357.3662,44.00579,274.578,350.3999,244.1806,180.0273,614.2584,197.5423,164625.5,19700.07,26.31607,12937.29,3485.244,511.5858,64.59696,357.0343,3591.907,391.0192,805.2747,207.9028,119.2111,632.9612,347.247,1234.657,851.2698,2626.417,883.1749,335.4832,408.0598,31.57399,773.3312,553.8849,848.1406,246.0019,254.7451,236.7719,289.2422,2156.333,344.6922,1135.209,375.2243,205.3996,68.32029,143.8883,254.3714,58.58962,1914.34,20071.01,308.727,242.0624,973.4058,79.03879,269.0783,26.98741,607.3923,10808.97,71.14143,118.6359,144.995,1507.036,343.638,6448.533,175.9283,96.84481,1623.233,188.9836,32.88728,162.2539,53.36637,246.1875,17.49307,317.8131,126.6579,1134.675,236.6607,309.0866,5669.003,353.3384,337.9318,2243.223,25.25414,94.86876,6113.603,505.8962,4421.926,2006.997,4355.915,392.9623,5527.44,143.2242,141.6011,458.0952,307.1802,1127.738,434.6852,170.4612,1714.795,406.5651,57.82753,114.8314,165.3077,191.4776,106.2055,395.3318,299.2315,419.0977,870.5844,656.9259,1090.372,191.6702,443.337,1342.739,52.87946,2435.049,350.138,1085.123,326.2239,1340.97,577.5235,192.5767,304.9803,372.0263,358.4335,1204.782,263.9162,261.6767,24466.37,4147.752,80.01227,348.7678,51.95433,586.0046,360.0405,300.924,24.31144,307.7673,18405.5,673.5999,21404.19,10207.17,1037.589,225.2468,96.69135,144.2428,387.0121,143.2801,249.7874,742.9877,482.0173,233.1442,5982.817,178.8244,47.71072,85.18135,290.3754,106.9604,93.56468,95.40735,175.7995,5474.064,371.5767,82.90204,44.15661,58.80837,2025.214,412.9105,36.22025,353.6089,122.4549,106.8921,53.13787,61.12782,285.3374,27.63579,34.18814,65.32558,2297.658,69.08071,500.7916,123.7175,141.1825,727.6058,30.06103,26.43193,298.7068,71.01527,136.6917,495.6802,26.93442,432.9938,572.1032,57.30513
1,201.4556,229.4519,133.4669,201.4349,643.4903,3275.21,190.0397,99.70313,898.211,658.493,719.01,79.84613,369.3676,604.086,175.9433,74.71187,598.1078,410.5802,448527.3,11992.61,67.89548,276180.4,22405.82,102.0297,55.33932,171.5463,2562.212,279.5283,1010.083,183.2372,99.62223,2164.621,237.0654,980.38,1367.64,362.6463,1718.392,71.88747,816.2818,76.66334,172.7765,340.9181,1228.223,630.5876,350.5846,215.2927,630.3646,1744.341,272.7202,697.5888,782.8117,120.4929,139.1091,237.7713,588.4794,134.9785,454.883,236.7147,115.7993,195.0286,650.8252,59.6854,514.9445,58.35732,2991.329,277.1145,248.5538,163.0023,428.6833,1538.715,438.6093,146.6111,283.6778,81.03787,35.39765,5936.338,886.672,135.3839,1104.16,323.3974,629.8646,74.97271,380.5106,1302.843,605.7354,273.0764,451.2164,1034.145,400.2619,760.0866,15063.2,163.4883,19314.6,1351.623,1998.504,9619.152,1874.992,206.7634,47890.31,2079.173,1387.115,4128.19,157.8796,764.931,2277.337,75.4097,6482.249,796.8956,389.8633,49.18872,76.25062,551.1564,70.23332,545.6917,460.5457,561.2946,3390.905,2213.769,849.5817,436.9281,788.663,750.2843,252.6751,1446.474,193.8812,197.7016,568.1553,1697.244,712.0428,628.0503,230.0552,471.9551,342.0267,1728.813,1154.275,1184.012,37861.01,7266.042,464.4364,266.1753,216.2901,3182.905,534.0178,239.6715,30.15905,162.2312,32563.51,292.6975,118.7305,11835.98,329.7465,2045.137,80.96522,305.681,153.673,111.9189,247.6319,1195.307,299.7001,135.4063,8609.9,435.6463,288.3511,65.9149,716.9049,239.8355,106.159,96.91767,203.3874,398.4124,231.8567,41.76861,524.7423,289.4513,508.939,66.19627,229.1387,305.0745,408.9862,2495.711,335.7904,506.0569,291.5186,385.0704,343.7306,460.9313,148.9419,609.1968,241.7471,282.9636,408.513,829.4037,642.1138,275.492,336.2964,306.0725,34394.52,809.8828,664.9964,533.1338,593.4567,131.8039
1,163.2177,228.1375,777.6273,421.089,1247.766,2704.899,137.8785,109.2933,684.5656,1507.925,1492.602,190.5878,660.8383,471.1118,304.6556,103.804,1315.401,871.9042,356418.9,26392.41,204.9152,74413.68,7293.117,184.2194,73.11898,169.8139,3142.027,115.5855,1463.337,613.0928,118.6734,1684.661,639.9648,1442.325,784.4915,1286.198,1093.382,120.2546,1195.974,176.9063,115.0591,281.9164,2271.479,919.1577,382.3217,82.01683,1801.264,2836.513,573.025,593.5087,614.1088,130.9904,78.63013,399.1748,678.4167,159.2194,1065.207,137.7931,84.75626,261.6323,638.0912,64.56058,329.8308,105.6004,2014.104,180.2599,190.2633,362.1927,306.7095,16097.78,3403.582,249.8195,2014.036,273.4609,19.27498,2505.824,395.4655,58.14266,334.8628,626.4174,164.2824,277.1359,199.8327,2133.833,727.15,321.3827,688.6104,477.296,993.1177,622.5534,7132.588,1736.273,3798.135,1667.186,5009.146,10332.24,4628.01,298.275,36927.94,1404.686,718.7372,3243.335,859.4817,1519.489,1044.473,414.8543,5520.614,175.8765,424.9273,53.33724,157.4633,480.0405,46.0125,674.3889,594.5651,698.8565,728.1142,2940.222,4018.986,520.0592,2092.073,1843.185,716.1319,2738.907,469.2611,356.5472,513.747,3101.322,256.9036,570.7751,483.8902,839.4687,519.0556,2746.025,1042.593,1077.575,56174.75,11243.82,94.274,187.4348,223.7631,3943.559,437.9408,309.2007,108.1802,54.69429,62206.95,280.6289,100.9427,34167.29,2846.859,1052.459,141.232,277.7879,89.94227,431.1571,2342.65,339.3021,202.9012,187.7976,12761.92,645.7913,105.7026,190.7652,577.7224,329.7344,658.2512,210.4263,110.6761,894.4291,275.0556,265.706,596.3727,229.7774,3871.593,708.0934,119.3472,712.1073,479.3042,1231.14,148.1696,383.0212,1707.512,190.9854,121.9157,300.2352,110.643,486.1339,407.3909,454.9177,584.8695,116.2206,407.2015,130.9994,677.3594,382.419,18587.99,1041.935,362.2126,834.7634,875.2279,122.1953
0,433.5352,576.1742,2234.818,244.139,3418.76,7738.739,573.7188,255.6352,371.414,269.3619,1150.155,158.592,710.6718,1210.167,755.0575,108.2518,3856.636,128.7929,430081.3,5827.943,55.36031,131660,13116.42,129.1048,157.8925,377.8869,1817.216,246.3203,1016.139,2348.299,195.0971,3482.617,187.5088,3791.165,246.3226,8668.386,1238.368,1093.405,749.3473,130.8769,419.0008,394.2732,1063.929,1266.882,1564.816,158.6586,324.2023,8083.475,1330.473,12856.17,1865.608,1833.545,276.7779,761.4981,1123.082,192.6089,975.8454,85.43524,292.2699,542.3622,110.0775,115.4241,564.5205,66.4889,4936.075,22.10892,580.2814,428.7785,953.9807,10570.75,2135.782,6041.017,1373.12,189.1618,49.11883,4680.317,650.8884,464.3817,753.7347,1280.75,507.661,407.4851,530.0489,440.3428,296.0185,216.1869,1295.657,1804.469,719.5914,1694.251,205.4903,1130.115,13248.16,1080.109,1307.113,573.9758,1069.569,457.9212,62186.5,2550.181,2233.538,5252.198,376.3436,542.9065,3302.412,203.5079,11866.92,2411.18,794.8476,527.228,652.6466,580.2377,138.1187,556.0593,722.7725,551.2917,4558.392,4722.207,256.5629,501.6412,1069.82,838.65,85.45119,6327.723,1016.776,242.8665,1246.979,2711.862,1328.065,217.1578,158.0545,1136.094,2249.925,2612.252,225.2733,238.6515,64363.92,12333.68,205.9888,749.7625,143.9507,2959.755,403.0006,482.502,320.5582,495.2708,55109.04,1250.789,64.61868,23267.03,5246.554,3077.017,255.9968,260.13,61.59998,451.342,1680.853,743.02,112.8204,249.0015,7753.986,330.1023,114.2093,460.3383,1250.232,188.9512,809.213,195.9647,1039.634,549.2483,413.3472,310.2885,852.6653,388.6882,828.2318,107.8302,338.4782,168.4772,146.0571,3413.755,415.3104,486.839,666.6152,491.1785,433.6099,601.7174,45.34297,873.3194,518.5961,177.3718,195.1594,7015.662,1001.138,358.2713,150.2237,143.8136,1424.414,159.3684,1010.16,467.3734,169.2237,126.928
0,239.3288,489.049,41.93617,138.4057,1175.897,5504.803,242.3679,129.2354,315.3077,517.1882,222.9478,29.44576,263.7754,737.208,290.6595,69.18111,4379.817,124.4589,404775.9,10178.61,105.1019,80624.22,5622.219,75.52267,77.69427,316.8083,2144.505,269.3599,817.2804,1837.507,83.8227,1740.696,509.3093,1460.818,190.1121,949.8025,437.2839,95.63146,636.0313,77.07377,173.276,802.314,1933.585,1184.739,250.9247,58.9535,325.8963,3149.266,460.1423,4861.816,1204.723,657.1567,356.3538,232.8779,795.726,149.6866,672.6587,59.01111,85.41129,786.1869,3115.034,443.2893,115.7629,114.7995,2653.128,98.96931,298.6441,323.2131,119.2508,8775.569,1940.509,376.1422,1301.987,322.9992,49.82215,3050.895,462.8871,189.0549,230.2813,871.5203,116.6703,2587.206,320.8583,735.0305,353.6442,189.5691,547.1012,634.5324,879.3336,1152.781,33.78567,363.7248,15386.25,1552.497,2048.301,10098.76,1824.952,410.7028,41339.48,1071.884,487.8649,3370.77,304.9526,743.5506,1049.013,120.8242,9059.321,1025.389,613.0955,637.4194,547.4763,235.1844,91.16738,564.3092,863.2015,588.7781,2299.085,2219.437,911.0191,618.7729,961.1081,1446.238,94.73712,2466.027,419.4813,364.4553,1023.637,4094.315,295.3827,219.3921,704.0016,1370.015,368.1689,2027.837,349.3992,354.8327,62969.69,11853.76,81.88875,396.7034,323.9934,1108.038,858.5065,252.6538,160.7539,141.4726,51791.06,560.2033,33.77084,40961.26,1632.397,1604.255,291.5128,172.8216,57.72474,160.2174,1461.454,341.2767,354.7911,469.6062,7866.67,306.5488,55.85311,457.3279,587.3106,122.8244,466.0644,219.7409,357.4015,1046.579,240.2062,225.7661,768.4758,197.1833,2358.253,460.9367,147.3298,202.9317,193.1054,1502.995,158.7132,561.9926,424.3716,117.211,159.1203,486.1171,161.7526,1160.731,716.6856,278.4975,301.5924,1094.102,304.7881,229.3363,244.7213,161.5149,538.0946,274.0776,354.565,314.7022,360.0493,79.70219
0,484.442,407.6495,2321.812,406.4271,1006.796,4532.923,456.102,280.2376,589.6154,2980.166,411.6236,65.74694,213.46,260.1976,192.7072,474.1023,1694.587,231.3643,518267.2,51232.4,44.7941,82325.6,7476.63,432.9824,203.2271,499.6479,2719.137,434.9015,1660.936,712.3996,227.9775,2014.585,500.3076,1761.843,22055.39,3684.796,2426.953,476.419,711.8977,115.0696,373.4713,468.8275,3392.813,553.9098,505.2415,330.2631,4063.086,2484.153,334.9579,15672.52,1293.757,1966.292,622.0339,123.0266,1082.401,115.4513,408.5873,504.2804,389.453,274.2392,3001.616,401.8644,136.8975,39.15739,1297.823,369.717,185.5324,433.8201,90.21792,8995.991,1615.672,277.461,1157.628,139.2776,9.833558,2590.29,427.7457,10.13438,198.1873,429.8085,100.7721,275.5726,153.9766,990.9856,541.6357,186.6978,1695.771,454.8665,3896.3,559.9365,30.04663,200.0888,2377.066,774.0409,71.32454,1867.031,5702.029,310.3441,45144.61,1141.009,898.9026,3208.115,1399.885,1015.553,1218.306,163.3663,4419.961,338.9801,303.3033,120.6279,198.8906,128.124,40.10169,344.5393,564.8665,366.7892,419.7842,1047.068,772.9333,584.4217,2325.765,2508.578,29.83163,2090.657,399.7205,492.9554,2259.734,4560.01,669.5007,175.0257,543.3546,694.7358,1619.552,2872.556,555.6817,595.8835,46451.42,9053.682,646.9893,235.2524,54.38065,1352.274,369.4842,161.479,182.2053,41.63669,54757.54,116.3697,378.772,48938.68,1845.03,1517.686,322.6366,202.0759,491.6193,224.1894,1157.072,2171.475,269.1128,282.9859,10857.95,545.84,38.32659,139.751,246.2122,142.7103,266.5432,244.7479,199.706,416.3285,220.1664,65.41061,564.7887,163.4061,5780.406,925.1538,93.70274,318.8122,186.3304,1147.952,147.6431,333.9123,637.7913,114.6712,92.72182,277.5568,127.6949,527.5097,394.4929,295.7025,231.5632,2238.665,340.0641,152.6231,501.0799,173.6929,18069.53,2175.294,402.8055,317.9393,419.041,64.98397
0,193.0975,179.4268,39.96409,170.4563,1911.829,2924.339,180.1602,85.72396,481.8739,424.8465,202.2855,24.57221,123.341,552.1859,439.6099,48.42516,1098.33,109.7379,876175.9,8353.796,79.58011,185357,14657.58,113.7501,70.71645,157.1421,1495.185,87.92548,497.4038,2373.932,74.04358,1355.223,674.4766,501.6326,440.5333,4854.216,369.549,631.919,1756.085,239.0764,308.2606,301.348,1574.709,325.7411,320.4381,445.6641,144.3316,4409.717,759.344,5444.079,482.6701,746.086,313.4574,228.3414,633.4776,93.90412,605.3481,71.68074,68.5243,308.5533,3762.464,448.4279,189.5685,170.5327,1605.289,92.5409,167.3596,200.1859,183.6829,6326.078,1483.103,2125.933,462.0165,132.0368,20.02794,3549.613,542.8322,154.8757,493.9514,204.8913,283.6338,210.7519,402.8061,628.0588,250.486,164.5475,793.867,613.9382,510.9972,1237.624,35.53697,210.7861,9270.298,837.0006,1739.199,1007.111,1537.885,361.4613,63772.19,823.3947,804.1897,3571.126,265.1215,564.8088,2232.225,163.7528,5043.357,852.1687,279.5917,406.609,666.6927,322.254,194.0451,487.3957,1468.631,394.674,491.5981,1401.997,1390.74,310.8425,567.1298,1161.499,48.98237,3775.083,621.866,1271.693,510.0766,3387.321,1220.955,305.0293,1395.435,329.4242,907.9592,2363.999,332.4166,735.0251,50112.45,9747.593,1091.224,400.8662,146.2081,958.2392,729.7196,1004.307,58.42614,27.53722,38336,283.869,105.0999,13240.95,1218.208,1076.505,129.4381,166.3714,73.79866,122.3889,866.0964,1123.435,752.0644,802.8414,9641.63,354.6165,47.56245,101.0863,326.714,182.4593,294.317,133.0298,250.7765,729.6918,226.1176,161.2243,1196.09,245.5445,2229.131,170.5448,97.33067,231.9851,218.8366,1461.547,190.9016,267.9121,616.3425,225.7262,180.8563,217.2093,40.8932,371.8868,821.9685,373.2027,206.7653,2396.276,310.2295,73.55915,196.6164,175.7299,854.4397,204.9259,597.099,237.7236,314.884,54.06911
0,326.2663,470.9657,217.9945,233.2186,713.1083,5541.4,346.7742,63.61862,329.8048,95.99451,92.41168,39.47139,248.7351,240.2535,206.5114,73.72716,721.3965,61.25463,559996.5,2088.655,78.39313,55023.07,4525.267,215.0029,18.36373,265.5348,888.0397,106.7859,337.79,589.1828,163.1767,661.9427,393.425,271.7748,177.4345,719.3363,79.89061,112.1132,479.0559,68.19879,432.1066,943.0369,301.5731,133.2002,107.2924,223.5108,199.8127,1774.955,281.5874,1694.269,491.3349,322.5288,131.9571,298.9921,963.8434,144.0905,355.4209,140.3889,242.8971,380.1966,3136.907,456.9521,132.7022,185.4044,2669.536,71.8698,287.2263,145.8629,238.4133,7974.452,1523.315,11105.19,452.5652,78.09815,84.99034,1805.452,276.529,465.2116,263.974,761.1685,91.85945,185.1738,673.5226,503.9986,209.4075,129.1154,749.7454,404.3587,265.249,920.1719,113.6525,142.7409,12257.36,2134.921,752.7295,1381.649,588.4883,167.0866,34871.27,1924.787,1543.516,3161.726,368.3781,273.5238,1191.822,107.924,9209.012,1606.846,560.1141,166.902,757.3792,216.7869,260.4531,583.6708,342.6926,619.8393,2742.361,1404.074,750.1022,220.4819,236.3341,341.3642,101.1475,1445.129,257.4491,1755.575,234.7867,2265.696,1078.486,122.7696,1166.09,476.7299,135.8797,468.1214,297.3874,297.937,10118.75,2011.078,69.94543,321.5982,131.3724,582.7842,707.4037,642.2638,106.5408,234.4499,17629.38,597.4522,102.3333,6369.675,145.3646,2669.991,67.09713,177.2812,26.44171,99.76317,1297.454,392.4032,1431.119,342.9379,4008.81,141.9444,63.39739,70.07663,745.2906,122.9867,595.4147,140.5748,1200.935,3025.021,169.0045,591.3882,208.4133,168.0345,1101.325,226.1884,141.5629,164.231,48.61652,710.6026,102.2982,389.7412,754.3161,117.4983,266.1768,339.4943,39.0404,996.2056,1157.838,98.22343,27.26364,176.0581,170.0856,176.9871,155.4026,26.42869,70.42422,244.8132,63.31731,171.1064,274.3481,247.7178
0,325.6867,408.1185,334.0133,277.5391,770.4728,4840.869,360.9761,94.71531,461.2921,429.5893,371.215,55.67135,436.1773,1342.188,218.0637,54.02459,4922.681,203.9241,105774.8,8995.455,749.8467,109723.3,10425.92,124.036,66.49119,205.8575,2311.854,245.7305,885.5546,1618.137,168.8055,4149.55,250.848,1756.907,441.007,1112.4,372.7043,134.9025,904.1269,92.74037,131.8863,1019.119,1141.761,226.8204,3408.924,171.0643,332.6556,1624.7,347.0836,645.0106,804.1208,114.4757,137.5376,598.7122,1395.996,222.3061,2276.548,286.4535,306.7976,330.095,809.3883,135.2131,415.6418,258.2792,5587.358,80.09829,683.1208,332.5085,338.3136,12537.55,2596,1541.991,4075.693,1055.08,82.85376,6050.452,1034.046,143.4658,554.9564,2338.547,369.1468,569.4893,206.4924,1205.74,614.3327,228.8838,1247.985,321.2637,72.58327,1007.099,12662.28,1463.505,13593.84,1591.261,1907.305,850.0479,1557.973,304.7735,53322.39,995.4976,1915.486,3871.485,520.5978,544.8861,1919.63,168.2646,11078.69,539.8295,747.5258,120.5026,87.57915,191.2915,79.44123,622.7573,461.8313,642.5259,6258.924,2177.731,1276.727,750.7646,510.8833,367.2765,65.36868,1610.823,229.4979,892.1441,445.2611,3781.768,594.1181,374.7544,310.9611,1080.188,181.5617,2861.743,256.4085,267.0478,79374.14,13835.79,336.5466,239.4831,393.1151,245.5366,770.1165,177.305,272.7321,547.7778,66352.14,453.1931,112.4922,29363.78,1970.826,2381.411,253.8064,257.592,76.0385,244.196,787.5343,1067.971,380.2127,191.932,8333.998,375.5606,195.7738,467.5962,772.0293,141.545,240.8319,550.8984,481.4521,982.6169,279.2864,186.7499,653.5082,250.1145,1877.13,349.613,269.9078,247.3866,283.5924,1852.845,246.9429,526.4944,874.6714,269.1209,212.3252,649.1288,90.06514,1284.134,222.8247,272.1778,321.1677,164.9198,440.7612,368.3677,312.7041,202.9834,296.2269,258.2937,422.6043,518.5191,550.7419,105.1857
